Search City,Job Title,Company,Location,Required Skills,Posted Date,Job URL,job_description_clean,training,sop,compliance,safety,certification,any_sop
Bengaluru,Dmart hiring warehouse executive -Across Bangalore city,DMart,Bengaluru,Store Keeping | Stores Maintenance | Store Management | Stores | Maintenance | Management | Warehouse | Hiring,2 weeks ago,https://www.naukri.com/job-listings-dmart-hiring-warehouse-executive-across-bangalore-city-dmart-bengaluru-3-to-5-years-100626010583,dmart hiring warehouse executive -across bangalore city dmart bengaluru store keeping | stores maintenance | store management | stores | maintenance | management | warehouse | hiring,0,0,0,0,0,False
Bengaluru,Executive - Warehouse Operations - Contract Logistics,DP World,"Bengaluru, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai",Outbound | Operations management | Warehouse | contract logistics | Warehouse Executive | Compliance | Warehouse operations | Inventory,3+ weeks ago,https://www.naukri.com/job-listings-executive-warehouse-operations-contract-logistics-dp-world-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-080825502552,"executive - warehouse operations - contract logistics dp world bengaluru, kolkata, mumbai, new delhi, hyderabad, pune, chennai outbound | operations management | warehouse | contract logistics | warehouse executive | compliance | warehouse operations | inventory",0,0,1,0,0,True
Bengaluru,Dispatch Officer,Orchard Healthcare,Bengaluru,Dispatch | Dispatch Planning | Logistics | Planning,3 days ago,https://www.naukri.com/job-listings-dispatch-officer-orchard-healthcare-bengaluru-0-to-2-years-220626007460,dispatch officer orchard healthcare bengaluru dispatch | dispatch planning | logistics | planning,0,0,0,0,0,False
Bengaluru,Store Executive,Paakashala,Bengaluru,grn | inventory control | fifo | store keeping | mrn | purchase | store operations | store inventory,2 days ago,https://www.naukri.com/job-listings-store-executive-paakashala-bengaluru-0-to-2-years-230626505744,store executive paakashala bengaluru grn | inventory control | fifo | store keeping | mrn | purchase | store operations | store inventory,0,0,0,0,0,False
Bengaluru,Store cum Admin Executive,Arkaa Cluster,Bengaluru,English | Word | Kannada | Knowledge of inventory management and store procedures. Proficiency in MS Excel | Stored procedures | Microsoft | Stores | Excel,2 days ago,https://www.naukri.com/job-listings-store-admin-executive-arkaa-cluster-bengaluru-0-to-1-years-230626015004,store cum admin executive arkaa cluster bengaluru english | word | kannada | knowledge of inventory management and store procedures. proficiency in ms excel | stored procedures | microsoft | stores | excel,0,0,0,0,0,False
Bengaluru,Logistics Executive,Leucine Rich Bio,Bengaluru(JP Nagar),Dispatch | Courier | Logistics Operations | Logistics | English | Hindi | Executive Logistics | Operations,1 day ago,https://www.naukri.com/job-listings-logistics-executive-leucine-rich-bio-bengaluru-0-to-1-years-250626019690,logistics executive leucine rich bio bengaluru(jp nagar) dispatch | courier | logistics operations | logistics | english | hindi | executive logistics | operations,0,0,0,0,0,False
Bengaluru,Logistics Executive,Leucine Rich Bio,Bengaluru,Computer Knowledge | English Language | Dispatch | Logistics Management | Supply Chain | Languages | Executive Logistics | Supply,1 day ago,https://www.naukri.com/job-listings-logistics-executive-leucine-rich-bio-bengaluru-0-to-1-years-250626012988,logistics executive leucine rich bio bengaluru computer knowledge | english language | dispatch | logistics management | supply chain | languages | executive logistics | supply,0,0,0,0,0,False
Bengaluru,Store Executive,Kored Infratech,Bengaluru,Store Keeping | Store Management | Management | Stores,1 day ago,https://www.naukri.com/job-listings-store-executive-kored-infratech-bengaluru-0-to-2-years-240626934619,store executive kored infratech bengaluru store keeping | store management | management | stores,0,0,0,0,0,False
Bengaluru,Dispatch Executive,Salad Days,Bengaluru,dispatch | shipment | supply chain | logistics management | warehouse operations | warehouse management | logistics operations | logistics,3+ weeks ago,https://www.naukri.com/job-listings-dispatch-executive-salad-days-bengaluru-1-to-3-years-160126504024,dispatch executive salad days bengaluru dispatch | shipment | supply chain | logistics management | warehouse operations | warehouse management | logistics operations | logistics,0,0,0,0,0,False
Bengaluru,Customer Care Executive,NoBroker,Bengaluru,Outbound | Telecalling | Customer Care | Inbound | Voice,5 days ago,https://www.naukri.com/job-listings-customer-care-executive-nobroker-bengaluru-0-to-3-years-200626017407,customer care executive nobroker bengaluru outbound | telecalling | customer care | inbound | voice,0,0,0,0,0,False
Bengaluru,Customer Care Executive,NoBroker,Bengaluru,BPO | Outbound | Telecalling | Calling | Inbound Calls | Calls | Inbound | Customer care,1 week ago,https://www.naukri.com/job-listings-customer-care-executive-nobroker-bengaluru-0-to-3-years-160626029913,customer care executive nobroker bengaluru bpo | outbound | telecalling | calling | inbound calls | calls | inbound | customer care,0,0,0,0,0,False
Bengaluru,Customer Care Executive NV,NoBroker,Bengaluru,BPO | Outbound | Calls | Calling | Inbound | Voice | Customer care,6 days ago,https://www.naukri.com/job-listings-customer-care-executive-nv-nobroker-bengaluru-0-to-3-years-190626024723,customer care executive nv nobroker bengaluru bpo | outbound | calls | calling | inbound | voice | customer care,0,0,0,0,0,False
Bengaluru,g.Customer Care Executive,NoBroker,Bengaluru,Calling | Voice Process | Telecalling | Customer Care | Process | Voice,1 day ago,https://www.naukri.com/job-listings-g-customer-care-executive-nobroker-bengaluru-0-to-3-years-020526007954,g.customer care executive nobroker bengaluru calling | voice process | telecalling | customer care | process | voice,0,0,0,0,0,False
Bengaluru,Store Executive,Sanjeevini Groups,Bengaluru,Store Management | Store Supervision | Store Keeping | Store Operations | Kannada | Inward | Dispatch | Store Planning,4 days ago,https://www.naukri.com/job-listings-store-executive-sanjeevini-groups-bengaluru-0-to-4-years-220626003170,store executive sanjeevini groups bengaluru store management | store supervision | store keeping | store operations | kannada | inward | dispatch | store planning,0,0,0,0,0,False
Bengaluru,g.Customer Support Executive,NoBroker,Bengaluru,BPO | Outbound | Telecalling | Inbound | Customer Support | Domestic | Calls | Chat,1 day ago,https://www.naukri.com/job-listings-g-customer-support-executive-nobroker-bengaluru-0-to-3-years-280426036853,g.customer support executive nobroker bengaluru bpo | outbound | telecalling | inbound | customer support | domestic | calls | chat,0,0,0,0,0,False
Pune,Transport Co-Ordinator,Source One,Pune,fleet | logistics management | warehouse operations | logistics operations | logistics | warehouse | route planning | transportation,1 week ago,https://www.naukri.com/job-listings-transport-co-ordinator-source-one-pune-0-to-1-years-160626503860,transport co-ordinator source one pune fleet | logistics management | warehouse operations | logistics operations | logistics | warehouse | route planning | transportation,0,0,0,0,0,False
Pune,Transport Executive,Picodel,Pune,fleet | shipment | supply chain | warehouse operations | documentation | logistics | tracking | transportation operations,3+ weeks ago,https://www.naukri.com/job-listings-transport-executive-picodel-logistics-cargo-courier-pune-0-to-4-years-121125503939,transport executive picodel pune fleet | shipment | supply chain | warehouse operations | documentation | logistics | tracking | transportation operations,0,0,0,0,0,False
Pune,Transport Executive,Euroschool Kharadi,"Pune, Mumbai, Hyderabad, Bengaluru",fleet | shipment | supply chain | warehouse operations | documentation | logistics | tracking | transportation operations,3+ weeks ago,https://www.naukri.com/job-listings-transport-executive-euroschool-kharadi-mumbai-hyderabad-pune-bengaluru-2-to-5-years-170225504838,"transport executive euroschool kharadi pune, mumbai, hyderabad, bengaluru fleet | shipment | supply chain | warehouse operations | documentation | logistics | tracking | transportation operations",0,0,0,0,0,False
Pune,Transport Executive,DMart,"Bhiwandi, Navi Mumbai, Dattwadi, Pune",Vehicle Management | Transportation | Transport Operations | Dispatch Planning | Shipment Tracking | Route Planning | Transport Management | Vehicle,3+ weeks ago,https://www.naukri.com/job-listings-transport-executive-dmart-bhiwandi-navi-mumbai-dattwadi-pune-3-to-7-years-230725020523,"transport executive dmart bhiwandi, navi mumbai, dattwadi, pune vehicle management | transportation | transport operations | dispatch planning | shipment tracking | route planning | transport management | vehicle",0,0,0,0,0,False
Pune,Service Advisor,Matoshri Enterprises,Pune,automobile | customer satisfaction | vehicle servicing | billing | Vehicle | Advisory Services | Servicing,1 day ago,https://www.naukri.com/job-listings-service-advisor-matoshri-enterprises-pune-0-to-5-years-250626936072,service advisor matoshri enterprises pune automobile | customer satisfaction | vehicle servicing | billing | vehicle | advisory services | servicing,0,0,0,0,0,False
Pune,Ops Trainer- Associate/Sr Associate,Delhivery,Pune,Training And Development | Learning And Development | Operations | Training Coordination,1 day ago,https://www.naukri.com/job-listings-ops-trainer-associate-sr-associate-delhivery-pune-1-to-6-years-130426020726,ops trainer- associate/sr associate delhivery pune training and development | learning and development | operations | training coordination,1,0,0,0,0,True
Pune,Transport Coordinator,LG Electronics India,Pune(Ranjangaon MIDC),Excel | Fleet Management | Transport Vendor | Fleet | Management | Transportation | Vendor,2 weeks ago,https://www.naukri.com/job-listings-transport-coordinator-teamlease-pune-2-to-5-years-050626025389,transport coordinator lg electronics india pune(ranjangaon midc) excel | fleet management | transport vendor | fleet | management | transportation | vendor,0,0,0,0,0,False
Pune,General Manager / Hotel Operations / Hospitality Management / Hotel GM,India's Leading Hotel Chain,"Pune, Patna, Chennai, Bengaluru, Delhi / NCR, Mumbai (All Areas)",Hotel Management | Hotel GM | Hospitality Management | Hotel Administration | Food & Beverage | Revenue Management | Team Leadership | Hospitality Services,3 days ago,https://www.naukri.com/job-listings-general-manager-hotel-operations-hospitality-management-hotel-gm-freelancer-patna-pune-chennai-bengaluru-delhi-ncr-mumbai-all-areas-10-to-20-years-220626017045,"general manager / hotel operations / hospitality management / hotel gm india's leading hotel chain pune, patna, chennai, bengaluru, delhi / ncr, mumbai (all areas) hotel management | hotel gm | hospitality management | hotel administration | food & beverage | revenue management | team leadership | hospitality services",0,0,0,0,0,False
Pune,Branch Operations and Service Manager,AU Small Finance Bank,Pune,aml | mis reporting | banking operations | branch administration | banking products | branch operations | people management skills | process control,3+ weeks ago,https://www.naukri.com/job-listings-branch-operations-and-service-manager-au-financiers-india-limited-pune-5-to-10-years-260226500997,branch operations and service manager au small finance bank pune aml | mis reporting | banking operations | branch administration | banking products | branch operations | people management skills | process control,0,0,0,0,0,False
Pune,Store incharge,Shrishri Infrastructure,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Business administration | Retail | Interpersonal skills | Customer management | Financial planning | Retail management | Retail operations | Staff management,3+ weeks ago,https://www.naukri.com/job-listings-store-incharge-shrishri-infrastructure-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-030524501545,"store incharge shrishri infrastructure pune, kolkata, mumbai, new delhi, hyderabad, chennai, bengaluru business administration | retail | interpersonal skills | customer management | financial planning | retail management | retail operations | staff management",0,0,0,0,0,False
Pune,Branch Operations and Service Manager - Branch Banking,AU Small Finance Bank,Pune,operations management | administration | customer service | regional management | banking operations | business development | sales | branch management,3+ weeks ago,https://www.naukri.com/job-listings-branch-operations-and-service-manager-branch-banking-au-financiers-india-limited-pune-3-to-7-years-260226500576,branch operations and service manager - branch banking au small finance bank pune operations management | administration | customer service | regional management | banking operations | business development | sales | branch management,0,0,0,0,0,False
Pune,TM-Enrollment & Billing,Cognizant,Pune,analytical | workflow | hipaa | configuration | anatomy | cpt | documentation | verbal communication,1 day ago,https://www.naukri.com/job-listings-tm-enrollment-billing-cognizant-pune-8-to-9-years-250626037957,tm-enrollment & billing cognizant pune analytical | workflow | hipaa | configuration | anatomy | cpt | documentation | verbal communication,0,0,0,0,0,False
Pune,Senior Manager - Customer Service Operations,EXL,Pune,Customer Service | Attrition Management | Voice Process | Shrinkage | Shrinkage Control | CSAT | SLA Management | Operations Management,3 days ago,https://www.naukri.com/job-listings-senior-manager-customer-service-operations-exl-pune-13-to-16-years-220626034206,senior manager - customer service operations exl pune customer service | attrition management | voice process | shrinkage | shrinkage control | csat | sla management | operations management,0,0,0,0,0,False
Pune,Commissioning Engineer - Electrical & Instrumentation,THERMAX,Remote,Boiler | Instrumentation | Commissioning | Instruments | Electricals | Compensation | Electrical Instrumentation,3 days ago,https://www.naukri.com/job-listings-commissioning-engineer-electrical-instrumentation-thermax-pune-5-to-10-years-141025014135,commissioning engineer - electrical & instrumentation thermax remote boiler | instrumentation | commissioning | instruments | electricals | compensation | electrical instrumentation,0,0,0,0,0,False
Pune,Cyber Security Operations Manager,Hackajob,"Pune, Hyderabad, Bengaluru",Cyber Security | Information Security | Threat Intelligence | Incident Management | Security | Threat Analysis | Monitoring | Security operations,1 week ago,https://www.naukri.com/job-listings-cyber-security-operations-manager-hackajob-hyderabad-pune-bengaluru-5-to-10-years-150626012511,"cyber security operations manager hackajob pune, hyderabad, bengaluru cyber security | information security | threat intelligence | incident management | security | threat analysis | monitoring | security operations",0,0,0,0,0,False
Pune,"Staff Engineer, Integrations",Showpad,Pune,Computer science | Outbound | Backend | Service level | Architecture | Coding | SOC | Information technology,1 week ago,https://www.naukri.com/job-listings-staff-engineer-integrations-showpad-pune-6-to-11-years-150626501069,"staff engineer, integrations showpad pune computer science | outbound | backend | service level | architecture | coding | soc | information technology",0,0,0,0,0,False
Pune,Sous Chef Pastry,Marriott,Pune,Loss prevention | Staffing | Guest service | Finance | HR | Customer service | Training and Development | Budgeting,2 weeks ago,https://www.naukri.com/job-listings-sous-chef-pastry-marriott-pune-4-to-9-years-110626501636,sous chef pastry marriott pune loss prevention | staffing | guest service | finance | hr | customer service | training and development | budgeting,1,0,0,0,0,True
Pune,Regional HR Trainer,Creditaccess Grameen,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Training | Field Staff | Microfinance | MIS | Consulting | Vendor | Content development | Monitoring,3+ weeks ago,https://www.naukri.com/job-listings-regional-hr-trainer-creditaccess-grameen-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-300725502631,"regional hr trainer creditaccess grameen pune, kolkata, mumbai, new delhi, hyderabad, chennai, bengaluru training | field staff | microfinance | mis | consulting | vendor | content development | monitoring",1,0,0,0,0,True
Pune,Investment Ops Specialist,Principal Global Services,Pune,Economics | Compliance | Accounting | Mutual funds | Reconciliation | Staff administration | Subject Matter Expert | Financial services,2 weeks ago,https://www.naukri.com/job-listings-investment-ops-specialist-principal-global-services-pvt-ltd-pune-3-to-8-years-090626502475,investment ops specialist principal global services pune economics | compliance | accounting | mutual funds | reconciliation | staff administration | subject matter expert | financial services,0,0,1,0,0,True
Pune,Investment Ops Specialist,Principal Global Services,Pune,Compliance | Accounting | Mutual funds | Analytical | Reconciliation | Staff administration | Subject Matter Expert | MS Office,2 weeks ago,https://www.naukri.com/job-listings-investment-ops-specialist-principal-global-services-pvt-ltd-pune-6-to-10-years-050626501916,investment ops specialist principal global services pune compliance | accounting | mutual funds | analytical | reconciliation | staff administration | subject matter expert | ms office,0,0,1,0,0,True
Pune,Executive - Warehouse Operations - Contract Logistics,DP World,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Outbound | Operations management | Warehouse | contract logistics | Warehouse Executive | Compliance | Warehouse operations | Inventory,3+ weeks ago,https://www.naukri.com/job-listings-executive-warehouse-operations-contract-logistics-dp-world-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-080825502552,"executive - warehouse operations - contract logistics dp world pune, kolkata, mumbai, new delhi, hyderabad, chennai, bengaluru outbound | operations management | warehouse | contract logistics | warehouse executive | compliance | warehouse operations | inventory",0,0,1,0,0,True
Pune,Executive - Supply Chain,Kimberly-Clark Corporation,Pune,MIS reporting | Supply chain | Order management | SAP | MIS | Customer service | Stakeholder management | Freight,3+ weeks ago,https://www.naukri.com/job-listings-executive-supply-chain-kimberly-clark-pune-3-to-8-years-100326504822,executive - supply chain kimberly-clark corporation pune mis reporting | supply chain | order management | sap | mis | customer service | stakeholder management | freight,0,0,0,0,0,False
Pune,Executive / Sr. Executive - Logistics,Valeo,Pune,Supply chain | TPM | Training | Automation | Kaizen | Scheduling | Continuous improvement | Automotive,3+ weeks ago,https://www.naukri.com/job-listings-executive-sr-executive-logistics-valeo-india-pvt-ltd-pune-4-to-5-years-190925503163,executive / sr. executive - logistics valeo pune supply chain | tpm | training | automation | kaizen | scheduling | continuous improvement | automotive,1,0,0,0,0,True
Pune,Executive / Sr. Executive - Logistics Stores (Physical Flow),Valeo,Pune,Supply chain | TPM | Training | Automation | Kaizen | Scheduling | Continuous improvement | Automotive,3+ weeks ago,https://www.naukri.com/job-listings-executive-sr-executive-logistics-stores-physical-flow-valeo-india-pvt-ltd-pune-2-to-6-years-190925502824,executive / sr. executive - logistics stores (physical flow) valeo pune supply chain | tpm | training | automation | kaizen | scheduling | continuous improvement | automotive,1,0,0,0,0,True
Pune,Store cum Dispatch Executive,Primohunt Corporate,Pune,Fabrication | Stock audit | Tally | GRN | Excel | ERP system | Dispatch scheduling | MS Office,3+ weeks ago,https://www.naukri.com/job-listings-store-dispatch-executive-primohunt-corporate-pune-0-to-3-years-031225501307,store cum dispatch executive primohunt corporate pune fabrication | stock audit | tally | grn | excel | erp system | dispatch scheduling | ms office,0,0,0,0,0,False
Pune,Dispatch Executive,Primohunt Corporate,Pune,Billing | Dispatch Executive | Logistics | Dispatch,3+ weeks ago,https://www.naukri.com/job-listings-dispatch-executive-primohunt-corporate-pune-0-to-2-years-020922500982,dispatch executive primohunt corporate pune billing | dispatch executive | logistics | dispatch,0,0,0,0,0,False
Pune,Executive For Domestic Dispatch,Ultra Corpotech,Pune(Talegaon),Dispatch | E Way Bill | Tax Invoice | GRN | Gst | Delivery Challan | Material Receipt | Challan,2 weeks ago,https://www.naukri.com/job-listings-executive-for-domestic-dispatch-ultra-corpotech-pune-2-to-4-years-050626020267,executive for domestic dispatch ultra corpotech pune(talegaon) dispatch | e way bill | tax invoice | grn | gst | delivery challan | material receipt | challan,0,0,0,0,0,False
Pune,Dispatch Executive,S. R. Prime Solutions,Pune,Printing | Administration | Due diligence | Operational excellence | Supply chain operations | Office administration | Order processing | Logistics,3 weeks ago,https://www.naukri.com/job-listings-dispatch-executive-s-r-prime-solutions-pune-1-to-6-years-040626502107,dispatch executive s. r. prime solutions pune printing | administration | due diligence | operational excellence | supply chain operations | office administration | order processing | logistics,0,0,0,0,0,False
Pune,Jr. Despatch Executive,Innofitt,Pune,Supply chain | MIS reporting | Excel | Compliance | Manufacturing engineering | Packaging | MIS preparation | Management,3+ weeks ago,https://www.naukri.com/job-listings-jr-despatch-executive-innofitt-systems-pvt-ltd-pune-1-to-2-years-160326501049,jr. despatch executive innofitt pune supply chain | mis reporting | excel | compliance | manufacturing engineering | packaging | mis preparation | management,0,0,1,0,0,True
Pune,Store & Dispatch Executive,Success Consultancy,Pune,GRN | Inventory management | Store Executive | Dispatch Executive | Material handling | dispatch planning | Inventory | Handling,3+ weeks ago,https://www.naukri.com/job-listings-store-dispatch-executive-success-consultancy-pune-1-to-2-years-010526503233,store & dispatch executive success consultancy pune grn | inventory management | store executive | dispatch executive | material handling | dispatch planning | inventory | handling,0,0,0,0,0,False
Ahmedabad,Transport Fleet Executive,Hitech Human Capital,Ahmedabad,Procurement | Payroll | vehicle maintenance | Claims | Expense management | Fleet Executive | Scheduling | Document management,3 weeks ago,https://www.naukri.com/job-listings-transport-fleet-executive-hitech-human-capital-pvt-ltd-ahmedabad-1-to-3-years-030626502625,transport fleet executive hitech human capital ahmedabad procurement | payroll | vehicle maintenance | claims | expense management | fleet executive | scheduling | document management,0,0,0,0,0,False
Ahmedabad,Urgent Hiring || Service Advisor {Field Role} || Ahmedabad,Cars24,Ahmedabad(Naroda),Car Inspection | Automobile | Spare parts costing | Bodyshop Advisor | Body Shop | Car Service | Car Evaluation | Passenger Vehicle,3 weeks ago,https://www.naukri.com/job-listings-urgent-hiring-service-advisor-field-role-ahmedabad-cars24-ahmedabad-2-to-7-years-020126024058,urgent hiring || service advisor {field role} || ahmedabad cars24 ahmedabad(naroda) car inspection | automobile | spare parts costing | bodyshop advisor | body shop | car service | car evaluation | passenger vehicle,0,0,0,0,0,False
Ahmedabad,Airport Ground Staff,Namo Airways,Ahmedabad,ground staff | insurance | operations | ticketing | skill development | aviation | airline | airport,1 day ago,https://www.naukri.com/job-listings-airport-ground-staff-namo-airways-ahmedabad-0-to-3-years-250626925210,airport ground staff namo airways ahmedabad ground staff | insurance | operations | ticketing | skill development | aviation | airline | airport,0,0,0,0,0,False
Ahmedabad,Airport Ground Staff,Namo Airways,Ahmedabad,Airport Ground Staff | Customer Service at Airport | Airport Operations Executive | Baggage Handling Staff | Check-in Assistant | Air Ticketing Executive | Passenger Service Agent | Boarding Assistant,2 weeks ago,https://www.naukri.com/job-listings-airport-ground-staff-namo-airways-ahmedabad-0-to-5-years-090626922964,airport ground staff namo airways ahmedabad airport ground staff | customer service at airport | airport operations executive | baggage handling staff | check-in assistant | air ticketing executive | passenger service agent | boarding assistant,0,0,0,0,0,False
Ahmedabad,Airport Ground Staff,Namo Airways,Ahmedabad,Airport Ground Staff | Airport Operations Executive | Customer Service | Baggage Handling Staff | Check-in Assistant | Air Ticketing Executive | Passenger Service Agent | Boarding Assistant,2 weeks ago,https://www.naukri.com/job-listings-airport-ground-staff-namo-airways-ahmedabad-0-to-2-years-050626920310,airport ground staff namo airways ahmedabad airport ground staff | airport operations executive | customer service | baggage handling staff | check-in assistant | air ticketing executive | passenger service agent | boarding assistant,0,0,0,0,0,False
Ahmedabad,Operations Executive,Hocco Industries,Ahmedabad,operations management | management skills | team management | back office operations | back office | customer service | process optimization | logistics,3+ weeks ago,https://www.naukri.com/job-listings-operations-executive-hocco-industries-ahmedabad-1-to-4-years-040526502188,operations executive hocco industries ahmedabad operations management | management skills | team management | back office operations | back office | customer service | process optimization | logistics,0,0,0,0,0,False
Ahmedabad,Commissioning Engineer,THERMAX,"Hybrid - Ahmedabad, Kolkata, Bengaluru",Boiler | Plant Commissioning | Erection Commissioning | Boiler commissioning | Compensation | Commissioning | Plant | Erection,2 weeks ago,https://www.naukri.com/job-listings-commissioning-engineer-thermax-kolkata-ahmedabad-bengaluru-5-to-8-years-210925004870,"commissioning engineer thermax hybrid - ahmedabad, kolkata, bengaluru boiler | plant commissioning | erection commissioning | boiler commissioning | compensation | commissioning | plant | erection",0,0,0,0,0,False
Ahmedabad,Executive - Operations,Builditindia,Ahmedabad,Supply chain management | Process optimization | Team management | SAP | Workflow | Operation Executive | Customer service | Oracle,3+ weeks ago,https://www.naukri.com/job-listings-executive-operations-builditindia-ahmedabad-3-to-5-years-150525502996,executive - operations builditindia ahmedabad supply chain management | process optimization | team management | sap | workflow | operation executive | customer service | oracle,0,0,0,0,0,False
Ahmedabad,Branch Incharge,Helllo Uniglobe,Ahmedabad(Maninagar),Communication Skills | Team Handling | Branch Management | Branch Operations | Branch Sales | Team Management | English | Gujarati,2 days ago,https://www.naukri.com/job-listings-branch-incharge-helllo-uniglobe-ahmedabad-1-to-2-years-230626932344,branch incharge helllo uniglobe ahmedabad(maninagar) communication skills | team handling | branch management | branch operations | branch sales | team management | english | gujarati,0,0,0,0,0,False
Ahmedabad,MIT|66322,Jubilant FoodWorks (JFL),Ahmedabad,Interpersonal skills | Hospitality management | Customer satisfaction | Service industry | Workflow | Customer service | Manager Quality Control | Operations,3+ weeks ago,https://www.naukri.com/job-listings-mit-66322-jubilant-foodworks-limited-ahmedabad-3-to-8-years-170426501827,mit|66322 jubilant foodworks (jfl) ahmedabad interpersonal skills | hospitality management | customer satisfaction | service industry | workflow | customer service | manager quality control | operations,0,0,0,0,0,False
Ahmedabad,Project Coordinator,Agilo Research,"Ahmedabad, Kolkata, Hyderabad, New Delhi",Report generation | Data analysis | Interpersonal skills | Project management | Analytical | Issue resolution | Management | MS Office,3+ weeks ago,https://www.naukri.com/job-listings-project-coordinator-agilo-research-pvt-ltd-kolkata-hyderabad-new-delhi-ahmedabad-3-to-8-years-141124505099,"project coordinator agilo research ahmedabad, kolkata, hyderabad, new delhi report generation | data analysis | interpersonal skills | project management | analytical | issue resolution | management | ms office",0,0,0,0,0,False
Ahmedabad,Instrumentation Technician,Leading Client,Ahmedabad,technician | operations | plc | troubleshooting | instrumentation | maintenance | Instruments,2 days ago,https://www.naukri.com/job-listings-instrumentation-technician-quality-hr-services-ahmedabad-4-to-6-years-230626941152,instrumentation technician leading client ahmedabad technician | operations | plc | troubleshooting | instrumentation | maintenance | instruments,0,0,0,0,0,False
Ahmedabad,Programme Manager State / Cluster Office,Alpha MD,"Hybrid - Ahmedabad, Chennai, Bengaluru",Fund Raising | Partnership Management | Programme Implementation | Social Work | Rural Development | Donor Management | Community Mobilization | Social Service,3+ weeks ago,https://www.naukri.com/job-listings-programme-manager-state-cluster-office-alpha-md-ahmedabad-chennai-bengaluru-5-to-10-years-270526036830,"programme manager state / cluster office alpha md hybrid - ahmedabad, chennai, bengaluru fund raising | partnership management | programme implementation | social work | rural development | donor management | community mobilization | social service",0,0,0,0,0,False
Ahmedabad,Business Development Executive,Squirrel Softech Services,Ahmedabad,Lead generation | Client handling | Sales | Networking | Staffing | Market research | Account management | Business Development Executive,3+ weeks ago,https://www.naukri.com/job-listings-business-development-executive-squirrel-softech-services-pvt-ltd-ahmedabad-2-to-6-years-160524500376,business development executive squirrel softech services ahmedabad lead generation | client handling | sales | networking | staffing | market research | account management | business development executive,0,0,0,0,0,False
Ahmedabad,DOT NET Developer,"Softura, Inc.",Ahmedabad,IT services | SOA | Coding | Workflow | MVC | Stored procedures | Test cases | microsoft,3+ weeks ago,https://www.naukri.com/job-listings-dot-net-developer-softura-inc-ahmedabad-3-to-4-years-220825502184,"dot net developer softura, inc. ahmedabad it services | soa | coding | workflow | mvc | stored procedures | test cases | microsoft",0,0,0,0,0,False
Ahmedabad,DOT NET Senior Developer,"Softura, Inc.",Ahmedabad,IT services | Multithreading | SOA | Coding | Workflow | MVC | Stored procedures | Test cases,3+ weeks ago,https://www.naukri.com/job-listings-dot-net-senior-developer-softura-inc-ahmedabad-5-to-10-years-220825501562,"dot net senior developer softura, inc. ahmedabad it services | multithreading | soa | coding | workflow | mvc | stored procedures | test cases",0,0,0,0,0,False
Ahmedabad,Airport Ground Staff,Anant Airways,Ahmedabad,Airport Ground Staff | Airport Operations Executive | Customer Service | Baggage Handling Staff | Check-in Assistant | Air Ticketing Executive | Passenger Service Agent | Boarding Assistant,3 days ago,https://www.naukri.com/job-listings-airport-ground-staff-anant-airways-ahmedabad-0-to-2-years-220626919191,airport ground staff anant airways ahmedabad airport ground staff | airport operations executive | customer service | baggage handling staff | check-in assistant | air ticketing executive | passenger service agent | boarding assistant,0,0,0,0,0,False
Ahmedabad,WAREHOUSE EXECUTIVE (Receipts & Dispatch),BLUE DART EXPRESS LIMITED,Ahmedabad,application software | dispatchinventory | stock control | leadership | warehouse | inventory management | communication skills | Application,3+ weeks ago,https://www.naukri.com/job-listings-warehouse-executive-receipts-dispatch-blue-dart-express-limited-ahmedabad-1-to-4-years-250326501168,warehouse executive (receipts & dispatch) blue dart express limited ahmedabad application software | dispatchinventory | stock control | leadership | warehouse | inventory management | communication skills | application,0,0,0,0,0,False
Ahmedabad,Jr. Exec Store,Vijay Mamra,Ahmedabad,Jr. Exec Store | Jrss | Exec | Stores,3+ weeks ago,https://www.naukri.com/job-listings-jr-exec-store-vijay-mamra-ahmedabad-0-to-2-years-240925507047,jr. exec store vijay mamra ahmedabad jr. exec store | jrss | exec | stores,0,0,0,0,0,False
Ahmedabad,Operations Executive - Manufacturing & Dispatch Coordination,HCP Wellness,Ahmedabad,Order management | Health insurance | Talent acquisition | MIS | Packaging | Cosmetics | Wellness | Customer support,3+ weeks ago,https://www.naukri.com/job-listings-operations-executive-manufacturing-dispatch-coordination-hcp-wellness-ahmedabad-0-to-1-years-151225500550,operations executive - manufacturing & dispatch coordination hcp wellness ahmedabad order management | health insurance | talent acquisition | mis | packaging | cosmetics | wellness | customer support,0,0,0,0,0,False
